%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.name4,field.name5,field.name6,field.position0,field.position1,field.position2,field.position3,field.position4,field.position5,field.position6,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.velocity5,field.velocity6,field.effort0,field.effort1,field.effort2,field.effort3,field.effort4,field.effort5,field.effort6
16349000000,400,16342000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-1.2748063312815496,-1.0182175569190104,1.7984307273148072,-2.5090746519556273,-1.7549499117278504,1.004102325809817,1.3089476008098089,0.002878020412095953,0.0019324174021573054,-0.004364142328008917,-0.004939320445061706,-0.008129974651403098,-0.0012446470445354684,-0.0016333425336609363,0.04826037330548426,-18.275165764117816,20.367666735407518,-6.185804411024793,0.709874581190697,2.337651346521848,0.028002687397929788
16383000000,401,16381000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-1.2748092005599192,-1.0182194900913695,1.7984350946759378,-2.50906970952025,-1.754941781385586,1.004103569066669,1.3089492345707106,0.0016219290697418753,-0.009956943741141668,0.006134218618874008,-0.005153903765824266,0.016963435242256006,0.007759246491306155,0.005569072903373128,-0.16731435451206803,-17.78294330418628,20.201658461117148,-5.773936943053931,0.4559809279192169,2.214776381403838,-0.025825251523594533
16438000000,402,16430000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-1.2748108432701457,-1.0182095300539116,1.7984289493129317,-2.509064565906132,-1.7549587394420554,1.0040958107222648,1.3089436648349437,-0.005529977991748658,0.006252280153444016,0.0007187763980254702,0.008467801192301725,-0.008001416436241358,-0.004411178162625641,-0.005140849242082311,-0.12048080839554834,-18.158797415056632,20.22987160093857,-6.108533654740114,0.6070392490420509,2.2939437468527695,0.03541426728660028
16489000000,403,16468000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-1.27480124855375,-1.01820962908665,1.798426538780486,-2.5090705407204794,-1.7549576357700722,1.0040967839958554,1.3089417489608515,0.005111777392592942,0.00792264421671409,-0.004170045445982004,0.004128376069483997,-0.0077341440816241815,-0.00554275401526191,-0.005850538161761128,0.08766680899186813,-17.91721940571302,20.049952675417913,-6.182536907853031,0.4569247951044295,2.2474237945589257,-0.00809099267439368
16532000000,404,16515000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-1.2748108777381795,-1.018209524649607,1.798428929398412,-2.5090645846388693,-1.7549587317253579,1.0040958136022278,1.3089436627163824,-0.005529705001701518,0.0062522343536682975,0.0007189370535896416,0.008467947921793874,-0.008001496963251085,-0.0044111871466695415,-0.005140844136988369,-0.12049377393185311,-18.158794803824144,20.229864004878316,-6.1085406542866005,0.6070403816437671,2.293944071765163,0.035414175854516644
16573000000,405,16573000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-1.2748012696330484,-1.018209625837014,1.7984265266592878,-2.509070552161253,-1.7549576318193347,1.0040967861691223,1.3089417470974825,0.005112246482718243,0.007922570276064413,-0.004169774989387048,0.004128630179844504,-0.007734256677456251,-0.0055427890033387574,-0.005850517673499147,0.08766794311681265,-17.917219249906797,20.049953221692288,-6.182536337162692,0.4569246971450663,2.247423778342919,-0.00809098621880273
16620000000,406,16609000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-1.2748053570387805,-1.0182157764723776,1.7984282087982884,-2.5090730541760236,-1.7549507302744178,1.0041002254393154,1.3089488026620755,-0.004082351443010776,-0.0061502805299638984,0.0016808203123582603,-0.002503201912336794,0.006902266199421085,0.0034393377820048374,0.007055675719369221,0.15764597330808366,-17.732821971904027,20.05343329887285,-5.907877695666714,0.4589266659752954,2.203607325424892,-0.029469567018088963
16674000000,407,16661000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-1.2748092511520364,-1.0182194821034294,1.7984350653817813,-2.5090697369959676,-1.7549417697173597,1.0041035730821442,1.308949230951872,0.0016221926926199182,-0.00995698637818512,0.006134373547305207,-0.005153761604015146,0.016963339927504446,0.007759244129310434,0.005569076727255037,-0.1673373403925503,-17.782938934050097,20.20164494781956,-5.773949656676835,0.4559830473472558,2.2147769968599005,-0.025825399858018103
16715000000,408,16695000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-1.2759262267699114,-1.0184208112128506,1.799234691627726,-2.5080307142754474,-1.7542362445810618,1.003310592989096,1.3093517649104474,-0.08015816433913422,-0.011284639235317005,0.050563849571500306,0.07646915701354796,0.016035129398623105,-0.022795005829654123,0.015912571654773652,1.4175888647455348,-17.58159995005022,19.616855999715607,-6.697526240510498,0.736887913214118,2.067571841734694,0.03049737423116819
16729000000,409,16729000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-1.280829202652253,-1.0196261197003924,1.8025216605005223,-2.503807486037041,-1.7529971064068928,1.0026631713331975,1.3105988025609383,-0.21151406815693208,-0.06123290041608272,0.1377572937721126,0.1708815766644947,0.047591417607401425,-0.01124151959778999,0.0542353174473538,2.4688104774206177,-16.897452728937957,19.50762409882603,-6.390456063246786,0.5849860307645256,1.9390406860129175,-0.02799597260051887
16767000000,410,16767000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-1.291310767999171,-1.022633097316632,1.8091798596783732,-2.4953693013985445,-1.7512117657058663,1.0022905132114541,1.3127986903456863,-0.3345827601883951,-0.09919899443130079,0.2049861711756967,0.26002254650942724,0.04602223214442076,-0.007050118272439523,0.06559909321726794,2.2225932324183533,-17.84520838838165,20.212282207003973,-6.227484287974984,0.7646641719965299,2.1066053180268867,0.03265575452744719
16801000000,411,16801000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-1.3043068488758127,-1.0266308895537257,1.8170702218888195,-2.485265530273958,-1.7489631177468068,1.002253147494871,1.314842440767939,-0.4181526032204283,-0.140166561449651,0.256630619256083,0.32115269157417636,0.09437093347023341,0.00814423727622535,0.06294062699392049,1.3739314155682827,-17.945997372387648,20.309629343949243,-5.8844881883916,0.503830367970705,2.0618698037805814,-0.02240027427571848
16874000000,412,16858000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-1.3309372075439985,-1.03514160079939,1.8326198346395302,-2.464407955916845,-1.7442770425692595,1.0026670256430847,1.3179916227246737,-0.4715431334118921,-0.15394474983076167,0.26559649931125584,0.37678027177097995,0.06126055786167879,0.017673460828038917,0.04004067227617761,-0.41262509711383133,-19.399531151411967,21.013289832032434,-5.3642148734405986,0.383128427550421,2.320188289377771,-0.006257630026656934
16915000000,413,16894000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-1.3467083680107486,-1.0407024622537993,1.8413452220967876,-2.4522241233290565,-1.7420541002501162,1.0035620647522379,1.3193374720754605,-0.4001575777920382,-0.14823574219697166,0.2154967268011592,0.30194400970458124,0.06205167934278692,0.026774731952151715,0.03381098849847007,-1.4507978290204222,-20.10020081786189,21.276107358456848,-5.179548993565336,0.3542123488681336,2.4006277506438947,-0.03021517345185477
16940000000,414,16930000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-1.358731186433765,-1.0450784883514554,1.8477639450778192,-2.4430870893858714,-1.7403294870826027,1.004363671676101,1.3201100910349384,-0.2775961258585587,-0.09405840676383723,0.14519096426429345,0.21180228390091166,0.0341260977285456,0.016383729960133837,0.01200411084759051,-2.490572983624646,-21.065487886836923,21.5957904037868,-5.233595772255699,0.47455135913257385,2.5316714393620976,0.028531975929142705
16978000000,415,16968000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-1.366384452322352,-1.047909954766066,1.851689592907423,-2.437424682649043,-1.739261286208155,1.0050056759309793,1.3205188238516437,-0.12166829440171294,-0.03971907690480229,0.05869971982970799,0.09162928828556828,0.005964775096599921,0.01092705267315442,-0.0017985090915304744,-2.5635151167960544,-21.12166304426837,21.480370333070766,-5.457272269520433,0.29603554519971537,2.5632070450885176,-0.016100316515511016
17008000000,416,17004000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-1.3712863726575168,-1.049342970656646,1.8545890529656202,-2.4331519992181105,-1.7374661969010017,1.0045085110975238,1.3208165800198461,-0.1794289506466833,-0.05321623037835619,0.11148156640122808,0.17595331771422296,0.0670868355228357,-0.020758935635009163,0.016900371092362143,1.1666840255865079,-18.88066021351534,20.044589097357864,-7.287123273065935,0.749739805645586,2.010560126332495,-0.03416410602164338
17051000000,417,17041000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-1.3798230259407838,-1.0520429261343107,1.8600730998389512,-2.4241423658224486,-1.7352868887392061,1.0039021796958343,1.3212789122844502,-0.28562507694502737,-0.11162812622468057,0.18749999242483323,0.30082469889344443,0.0707256615050066,-0.0023016446272062147,0.018952810503699867,1.4695046271238381,-18.860346612053014,20.442144198320115,-6.273341453568226,0.6506242826315991,1.998267558961167,-0.023083016049500246
17084000000,418,17078000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-1.3908743361544378,-1.0565167857629891,1.8669398728084268,-2.4126324356408357,-1.7340529308376196,1.0043133229133927,1.3215117393186802,-0.2716216504363978,-0.1179562193699667,0.1658127374081691,0.28116740738613366,0.00906824487469765,0.02031353063053822,-0.0017006768614679785,-0.5822958139000798,-20.976553195126403,21.766094475774885,-4.517888407327409,0.2618647742735406,2.3678940017334447,-0.002845658021644894
17125000000,419,17117000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-1.3995976094821163,-1.060755115628048,1.8721907001269251,-2.4043382575723955,-1.7335330263286632,1.0052605823448122,1.321605443600765,-0.16273689031959895,-0.0822769232952437,0.09480941829981272,0.13988891755648705,0.003816608983808749,0.01973564022199372,-0.0003646678660672903,-1.426814134581966,-22.396491766882985,22.530916992934017,-4.519947859722246,0.46170864641469583,2.5534280245970913,0.02721174667007369
17152000000,420,17153000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-1.4034678117936394,-1.0627271391580138,1.874459724346302,-2.4013225820739823,-1.7330421547422201,1.005740440872252,1.321598821716523,-0.07522427528298381,-0.02353342889836209,0.046868089711444794,0.06463642680603723,0.03311960867063433,-0.012542434903230343,-0.008519332990924552,0.20310575668768144,-21.160659059136737,21.434003705700416,-6.709249425381761,0.5227224272966647,2.2471998045783046,-0.007527051234810473
17207000000,421,17198000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-1.4096948730976155,-1.0646862987543901,1.878206032763451,-2.395051963783115,-1.7308147993717142,1.0051139560485716,1.3213857228744974,-0.19602672315824207,-0.05962820792135738,0.11614327282960732,0.2206346596681581,0.04155900885387371,-0.013421708259015674,-0.011946974454372646,1.6113776152401451,-19.853010867054394,20.785871906953265,-6.937663646864432,0.7017741230030438,2.0242771874016765,-0.007441088378363385
17231000000,422,17231000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-1.4180457227984586,-1.067825639949806,1.8830701561560659,-2.38598593282613,-1.7293264925311913,1.0050363898324894,1.3211240747709887,-0.29624762317053105,-0.12987578905136626,0.17572535609860804,0.3187222687130229,0.05809340621760992,0.00976428064637597,-0.006158909163356412,1.3809157985002487,-19.969802013277043,21.077728461659582,-5.990036398623487,0.6272093841925334,2.022338364075071,-0.007845202516989976
17275000000,423,17270000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-1.4306406784453127,-1.073343580426787,1.8902292177221423,-2.372471758518955,-1.7280553015644813,1.0056984264891895,1.3203592418104968,-0.3225170062090722,-0.14563436539858027,0.18021023692442376,0.33989225931753136,0.012009326615309387,0.028462189191058633,-0.023233757203889836,-0.6672485584584094,-22.048554182551683,22.167599918073297,-4.322428099674716,0.44509512293811826,2.330365281302061,0.03225909073398801
17314000000,424,17308000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-1.4411921514222499,-1.0786547692248956,1.896071609451674,-2.361809523955335,-1.7275707764426986,1.0069286053255375,1.3196206261593222,-0.22047375604898847,-0.11023015056166818,0.1210842453374352,0.22068259403427062,0.005422905108976854,0.02630681832882534,-0.025048467752191158,-1.2858639024875766,-23.01637408145944,22.58935869552126,-4.6229659955745355,0.2518384257368911,2.4499466806475727,-0.005803634560926631
17344000000,425,17341000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-1.4471371562666757,-1.081790865567772,1.8992915311808574,-2.356286660425549,-1.7271659360840879,1.007760973197927,1.319103815583226,-0.1324338349026571,-0.08116755379912483,0.0739254188470089,0.11484292958525591,0.023718052266372726,0.027320779390695563,-0.006626939018597127,-1.8639190109886408,-23.285253198996543,22.940156808521042,-4.451643030957083,0.31846631207581755,2.483790870533551,-0.02463448340326207
17407000000,426,17388000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-1.45239901227251,-1.0840650665965939,1.902166414905297,-2.351259450600643,-1.7258801830351924,1.007893504071533,1.3184262032092295,-0.11330943479466402,-0.03692405917537785,0.059809324309478135,0.13359389462972496,0.011890051087091432,0.0009810337595192445,-0.01992430290031979,-0.4151049247748202,-22.272373978242072,22.103882601358592,-5.688736632422916,0.5293306772750684,2.271661878878911,-0.01202987233473781
17488000000,427,17478000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-1.4628602882434851,-1.0883581601747991,1.9079598128358164,-2.338595094710933,-1.7241097714099434,1.0078969502287034,1.3166975332189423,-0.1934571067605118,-0.07870083646902508,0.1106805244443211,0.2544167250255123,0.021236817917199346,-0.001268210567955631,-0.04032499984098255,1.4410772095419173,-21.265247514355238,21.423843332681777,-6.535839254874955,0.6576436609014467,2.038852877501719,-0.004147500556631316
17546000000,428,17542000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-1.4798311493831573,-1.0967247420774147,1.9173556463439247,-2.317649683254696,-1.722988761302954,1.0090723596689015,1.3136024654372953,-0.27841527204220207,-0.1518784879848821,0.14955062393459667,0.33214919697195644,-0.008798861187352056,0.034574006587029006,-0.051165639588327115,-0.3513044345137996,-23.593583796208147,22.792382795333474,-4.392432034719449,0.5466254090950804,2.3699781941255544,0.025193118302897246
17578000000,429,17578000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-1.4886390026661704,-1.1017754588328117,1.9221140283695703,-2.3073779836439288,-1.7231030972181776,1.0103826843634343,1.3119424376510729,-0.1936617452292798,-0.11142880275624878,0.10522893528593126,0.2264401438680812,-0.008816254473700949,0.031046264772169964,-0.04628256003869298,-1.0988964074999348,-24.40217077262252,23.191379740965996,-4.410850080108782,0.23698770209225586,2.4376368646707,-0.004922646491526481
17615000000,430,17613000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-1.4940962647906968,-1.1050824238183665,1.9250535754952587,-2.3014479223722315,-1.7230904237982188,1.0113566846753725,1.3108332845404966,-0.09917005425977114,-0.057229913194403785,0.05309330106657177,0.10840823029319999,-0.00827506184720312,0.019926446563787004,-0.0253917567956412,-1.4957598562135694,-24.894766643153673,23.446573886136754,-4.436799342350021,0.23351591688550094,2.4932201718520393,-0.0053068744499704295
17686000000,431,17652000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-1.4985869194704087,-1.1073071993814825,1.927525066804833,-2.296391729228363,-1.7220573573724884,1.0115376850948499,1.3094756858534424,-0.14227262120245926,-0.06021921735842941,0.07384463657664228,0.17649376574300082,0.025104983714346447,-0.0010621861769114635,-0.04717117382930976,0.7339735606186752,-23.349880136209414,22.53923151581232,-6.8145607272760405,0.9283761767157079,2.183482395176619,0.019699916790943222
17695000000,432,17687000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-1.5046399376448836,-1.1100835770560558,1.9305334480711327,-2.2883993034168295,-1.721556592235574,1.011927740670962,1.307586593202112,-0.1730614229672653,-0.08755850708016362,0.08095474777090665,0.23084406037059543,-0.0171209699647984,0.022005136285762544,-0.04850675808556405,-0.597137460990896,-24.21741790606615,22.98532708550295,-4.7613469350356565,0.6368483189952355,2.369352074579422,0.018042285733430297
17751000000,433,17745000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-1.5117465434277282,-1.114141848392178,1.9340351623895131,-2.2790554293299277,-1.721949043674094,1.0129563766127516,1.3056520867498165,-0.09840391272654975,-0.044825616009111224,0.055372313520699254,0.13176437696325366,0.017136293454399095,-0.00036952162858075975,-0.04253618892295896,0.08870641356404031,-24.058540121444437,22.731173434944598,-5.992801763200369,0.6682041463453539,2.1848837356331683,0.02846556627320784
17780000000,434,17779000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-1.5146661625824205,-1.115771291733724,1.935550594615508,-2.2751428825393667,-1.7219607981759353,1.0133554766349917,1.3047895362999533,-0.06798117231152896,-0.044350303864799746,0.03242181075825319,0.07854341212677778,-0.010822229759011245,0.016118259214299695,-0.009023487003858877,-0.7007197856632574,-24.630611259746175,23.27109567645474,-4.542274230271883,0.25160051243015036,2.406006589343763,-0.01655697535891259
17839000000,435,17833000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-1.5195470886197207,-1.1181811925443519,1.938191527894661,-2.2682435065911912,-1.721126173980398,1.0134625790933933,1.302528693128254,-0.13783634304397366,-0.06140577019906534,0.07067351125767088,0.21137854016982072,0.006174734411004794,0.005072485065678249,-0.06693614679004364,1.1480920792988356,-23.218504862809798,22.41166456883139,-6.7306631406601145,0.6974862960296394,2.0767701661813036,-0.004289392641405217
17867000000,436,17867000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-1.5258875573035997,-1.1214382087007042,1.9413188693378274,-2.2590786229888113,-1.720947892596251,1.013978009147385,1.299992671332772,-0.21565786722118863,-0.11606902172896302,0.10324326306315114,0.3101929092031543,-0.01088504934626338,0.023605102198163124,-0.0947101724492932,0.7237639888520592,-23.919739379094665,22.725055473820838,-6.115458234725794,0.8709853368589684,2.151716837090003,0.022734664808725182
17916000000,437,17909000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-1.5363510232975663,-1.1273541838703593,1.9463388818072627,-2.2439560212470866,-1.7213638598556615,1.0153539717489428,1.2956302801525101,-0.2791060392941172,-0.1650541180556428,0.12903884802619137,0.3934771713857412,-0.01756758632972985,0.041449191724733075,-0.10088269635797328,0.3550991938607033,-24.271281010012803,22.915186799676917,-5.136408280897836,0.4836071119372216,2.198142321010133,-0.027786647578671497
17978000000,438,17957000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-1.547576028365997,-1.1344502692494238,1.9516818845819017,-2.2278196517312248,-1.7226726193469384,1.0175567191290424,1.2908990151203525,-0.1891105011331466,-0.12510938366970664,0.09082455697462613,0.26881388170478043,-0.02973036871922559,0.03883001954793767,-0.08320768993493827,-1.0020943919690297,-26.53308628703764,23.930109531179,-4.267278103537296,0.4854019560029174,2.4522981388597622,0.019721872693054327
17991000000,439,17990000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-1.552705101723511,-1.1379056382194825,1.9542149514112097,-2.220505944956825,-1.7232792133458537,1.0187184565533824,1.288583463992607,-0.11718967341038773,-0.07510848684833092,0.06036466544958616,0.16909249646723504,-0.017560326522469777,0.029558892813574905,-0.06044810140884503,-1.5365847864579676,-26.875884183448672,24.203125114197285,-4.099192605064218,0.36101623015908724,2.445932547499222,0.019051454253088032
18025000000,440,18024000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-1.5556570915387748,-1.1399393197554666,1.9557605223185561,-2.216271818730693,-1.723450388899325,1.019395200610175,1.2869723920235376,-0.08947055923818709,-0.0533986973087137,0.04309835107205106,0.12392926366331566,0.01631851000826376,0.007579378776238099,-0.053516569822920794,0.4980839021726677,-25.452605943000087,23.605329694933374,-6.459617860088908,0.5841982497457302,2.23229057422646,-0.02176538882862727
18090000000,441,18078000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-1.5605997740277981,-1.1426408853744814,1.9579602006960197,-2.208236473999884,-1.7236559944932273,1.0201443574225504,1.2839477208675891,-0.05538164966527752,-0.03087187248684977,0.02101337696752683,0.10695610374158586,-0.029762804248637094,0.015297962280415134,-0.029232724233893427,-0.9156207280000314,-26.47820846378097,23.89899466597591,-4.076813455682266,0.21951665771198794,2.408462676782094,-0.004816223446434209
